uri,prefLabel
http://metadata.un.org/thesaurus/1002209,إعانات التصدير
http://metadata.un.org/thesaurus/1002209,EXPORT SUBSIDIES
http://metadata.un.org/thesaurus/1002209,SUBSIDIOS A LAS EXPORTACIONES
http://metadata.un.org/thesaurus/1002209,SUBVENTIONS A L'EXPORTATION
http://metadata.un.org/thesaurus/1002209,Экспортные субсидии
http://metadata.un.org/thesaurus/1002209,出口补贴
http://metadata.un.org/thesaurus/1001358,الانقلاب
http://metadata.un.org/thesaurus/1001358,COUPS D'ETAT
http://metadata.un.org/thesaurus/1001358,GOLPES DE ESTADO
http://metadata.un.org/thesaurus/1001358,COUPS D'ETAT
http://metadata.un.org/thesaurus/1001358,Государственные перевороты
http://metadata.un.org/thesaurus/1001358,政变
http://metadata.un.org/thesaurus/1001013,الحرب الأهلية
http://metadata.un.org/thesaurus/1001013,CIVIL WAR
http://metadata.un.org/thesaurus/1001013,GUERRA CIVIL
http://metadata.un.org/thesaurus/1001013,GUERRE CIVILE
http://metadata.un.org/thesaurus/1001013,Гражданская война
http://metadata.un.org/thesaurus/1001013,内战
http://metadata.un.org/thesaurus/1004998,العنف السياسي
http://metadata.un.org/thesaurus/1004998,POLITICAL VIOLENCE
http://metadata.un.org/thesaurus/1004998,VIOLENCIA POLITICA
http://metadata.un.org/thesaurus/1004998,VIOLENCE POLITIQUE
http://metadata.un.org/thesaurus/1004998,Политическое насилие
http://metadata.un.org/thesaurus/1004998,政治暴力
http://metadata.un.org/thesaurus/1002883,اختطاف الطائرات
http://metadata.un.org/thesaurus/1002883,HIJACKING OF AIRCRAFT
http://metadata.un.org/thesaurus/1002883,SECUESTRO DE AERONAVES
http://metadata.un.org/thesaurus/1002883,DETOURNEMENT D'AERONEFS
http://metadata.un.org/thesaurus/1002883,Угон судов воздушного транспорта
http://metadata.un.org/thesaurus/1002883,劫持飞机
http://metadata.un.org/thesaurus/1001380,الجرائم ضد السلام
http://metadata.un.org/thesaurus/1001380,CRIMES AGAINST PEACE
http://metadata.un.org/thesaurus/1001380,DELITOS CONTRA LA PAZ
http://metadata.un.org/thesaurus/1001380,CRIMES CONTRE LA PAIX
http://metadata.un.org/thesaurus/1001380,Преступления против мира
http://metadata.un.org/thesaurus/1001380,危害和平罪
http://metadata.un.org/thesaurus/1002628,الإبادة الجماعية
http://metadata.un.org/thesaurus/1002628,GENOCIDE
http://metadata.un.org/thesaurus/1002628,GENOCIDIO
http://metadata.un.org/thesaurus/1002628,GENOCIDE
http://metadata.un.org/thesaurus/1002628,Геноцид
http://metadata.un.org/thesaurus/1002628,灭绝种族罪
http://metadata.un.org/thesaurus/1001384,المحاكم الجنائية
http://metadata.un.org/thesaurus/1001384,CRIMINAL COURTS
http://metadata.un.org/thesaurus/1001384,TRIBUNALES PENALES
http://metadata.un.org/thesaurus/1001384,TRIBUNAUX PENAUX
http://metadata.un.org/thesaurus/1001384,Уголовные суды
http://metadata.un.org/thesaurus/1001384,刑事法院
http://metadata.un.org/thesaurus/1003295,المحكمة الجنائية الدولية
http://metadata.un.org/thesaurus/1003295,INTERNATIONAL CRIMINAL COURTS
http://metadata.un.org/thesaurus/1003295,TRIBUNALES PENALES INTERNACIONALES
http://metadata.un.org/thesaurus/1003295,TRIBUNAUX PENAUX INTERNATIONAUX
http://metadata.un.org/thesaurus/1003295,Международные уголовные суды
http://metadata.un.org/thesaurus/1003295,国际刑事法院
http://metadata.un.org/thesaurus/1001388,العدالة الجنائية
http://metadata.un.org/thesaurus/1001388,CRIMINAL JUSTICE
http://metadata.un.org/thesaurus/1001388,JUSTICIA PENAL
http://metadata.un.org/thesaurus/1001388,JUSTICE PENALE
http://metadata.un.org/thesaurus/1001388,Уголовное правосудие
http://metadata.un.org/thesaurus/1001388,刑事司法
http://metadata.un.org/thesaurus/1001387,القضاء الجنائي
http://metadata.un.org/thesaurus/1001387,CRIMINAL JURISDICTION
http://metadata.un.org/thesaurus/1001387,JURISDICCION PENAL
http://metadata.un.org/thesaurus/1001387,COMPETENCE PENALE
http://metadata.un.org/thesaurus/1001387,Уголовная юрисдикция
http://metadata.un.org/thesaurus/1001387,刑事管辖
http://metadata.un.org/thesaurus/1003296,الاختصاص الجنائي الدولي
http://metadata.un.org/thesaurus/1003296,INTERNATIONAL CRIMINAL JURISDICTION
http://metadata.un.org/thesaurus/1003296,JURISDICCION PENAL INTERNACIONAL
http://metadata.un.org/thesaurus/1003296,JURIDICTION PENALE INTERNATIONALE
http://metadata.un.org/thesaurus/1003296,Международная уголовная юрисдикция
http://metadata.un.org/thesaurus/1003296,国际刑事管辖
http://metadata.un.org/thesaurus/1001392,علم النفس الجنائي
http://metadata.un.org/thesaurus/1001392,CRIMINAL PSYCHOLOGY
http://metadata.un.org/thesaurus/1001392,PSICOLOGIA CRIMINAL
http://metadata.un.org/thesaurus/1001392,PSYCHOLOGIE DE LA DELINQUANCE
http://metadata.un.org/thesaurus/1001392,Криминальная психология
http://metadata.un.org/thesaurus/1001392,犯罪心理学
http://metadata.un.org/thesaurus/1001394,علم الجريمة
http://metadata.un.org/thesaurus/1001394,CRIMINOLOGY
http://metadata.un.org/thesaurus/1001394,CRIMINOLOGIA
http://metadata.un.org/thesaurus/1001394,CRIMINOLOGIE
http://metadata.un.org/thesaurus/1001394,Криминология
http://metadata.un.org/thesaurus/1001394,犯罪学
http://metadata.un.org/thesaurus/1005112,سيكولوجية السجون
http://metadata.un.org/thesaurus/1005112,PRISON PSYCHOLOGY
http://metadata.un.org/thesaurus/1005112,PSICOLOGIA DE PRISIONES
http://metadata.un.org/thesaurus/1005112,PSYCHOLOGIE CARCERALE
http://metadata.un.org/thesaurus/1005112,Тюремная психология
http://metadata.un.org/thesaurus/1005112,监狱心理学
http://metadata.un.org/thesaurus/1001399,اللاجئون من كرواتيا
http://metadata.un.org/thesaurus/1001399,CROATIAN REFUGEES
http://metadata.un.org/thesaurus/1001399,REFUGIADOS CROATAS
http://metadata.un.org/thesaurus/1001399,REFUGIES CROATES
http://metadata.un.org/thesaurus/1001399,Хорватские беженцы
http://metadata.un.org/thesaurus/1001399,克罗地亚难民
http://metadata.un.org/thesaurus/1001400,الكرواتيون (الجنسية)
http://metadata.un.org/thesaurus/1001400,CROATIANS
http://metadata.un.org/thesaurus/1001400,CROATAS (NACIONALIDAD)
http://metadata.un.org/thesaurus/1001400,CROATES (NATIONALITE)
http://metadata.un.org/thesaurus/1001400,Хорваты (граждане Хорватии)
http://metadata.un.org/thesaurus/1001400,克罗地亚人
http://metadata.un.org/thesaurus/1005419,اللاجئون من البوسنة والهرسك
http://metadata.un.org/thesaurus/1005419,REFUGEES FROM BOSNIA AND HERZEGOVINA
http://metadata.un.org/thesaurus/1005419,REFUGIADOS DE BOSNIA Y HERZEGOVINA
http://metadata.un.org/thesaurus/1005419,REFUGIES DE BOSNIE-HERZEGOVINE
http://metadata.un.org/thesaurus/1005419,Беженцы из Боснии и Герцеговины
http://metadata.un.org/thesaurus/1005419,波斯尼亚和黑塞哥维那难民
http://metadata.un.org/thesaurus/1001401,الكرواتيون (الأقلية الإثنية)
http://metadata.un.org/thesaurus/1001401,CROATS
http://metadata.un.org/thesaurus/1001401,CROATAS (GRUPO ETNICO)
http://metadata.un.org/thesaurus/1001401,CROATES (GROUPE ETHNIQUE)
http://metadata.un.org/thesaurus/1001401,Хорваты (национальность)
http://metadata.un.org/thesaurus/1001401,克族人
http://metadata.un.org/thesaurus/1000154,الإنتاج الزراعي
http://metadata.un.org/thesaurus/1000154,AGRICULTURAL PRODUCTION
http://metadata.un.org/thesaurus/1000154,PRODUCCION AGRICOLA
http://metadata.un.org/thesaurus/1000154,PRODUCTION AGRICOLE
http://metadata.un.org/thesaurus/1000154,Сельскохозяйственное производство
http://metadata.un.org/thesaurus/1000154,农业生产
http://metadata.un.org/thesaurus/1001415,علم البلورات
http://metadata.un.org/thesaurus/1001415,CRYSTALLOGRAPHY
http://metadata.un.org/thesaurus/1001415,CRISTALOGRAFIA
http://metadata.un.org/thesaurus/1001415,CRISTALLOGRAPHIE
http://metadata.un.org/thesaurus/1001415,Кристаллография
http://metadata.un.org/thesaurus/1001415,晶体学
http://metadata.un.org/thesaurus/1004902,العلوم الفيزيائية
http://metadata.un.org/thesaurus/1004902,PHYSICAL SCIENCES
http://metadata.un.org/thesaurus/1004902,CIENCIAS FISICAS
http://metadata.un.org/thesaurus/1004902,SCIENCES PHYSIQUES
http://metadata.un.org/thesaurus/1004902,Физические науки
http://metadata.un.org/thesaurus/1004902,物理科学
http://metadata.un.org/thesaurus/1004166,علم المعادن
http://metadata.un.org/thesaurus/1004166,MINERALOGY
http://metadata.un.org/thesaurus/1004166,MINERALOGIA
http://metadata.un.org/thesaurus/1004166,MINERALOGIE
http://metadata.un.org/thesaurus/1004166,Минералогия
http://metadata.un.org/thesaurus/1004166,矿物学
http://metadata.un.org/thesaurus/1006006,MEDIO SOCIOCULTURAL
http://metadata.un.org/thesaurus/1006006,Социокультурная среда
http://metadata.un.org/thesaurus/1006006,社会文化环境
http://metadata.un.org/thesaurus/1006006,البيئة الاجتماعية الثقافية
http://metadata.un.org/thesaurus/1006006,SOCIOCULTURAL ENVIRONMENT
http://metadata.un.org/thesaurus/1006006,MILIEU SOCIOCULTUREL
http://metadata.un.org/thesaurus/1001430,الهوية الثقافية
http://metadata.un.org/thesaurus/1001430,CULTURAL IDENTITY
http://metadata.un.org/thesaurus/1001430,IDENTIDAD CULTURAL
http://metadata.un.org/thesaurus/1001430,IDENTITE CULTURELLE
http://metadata.un.org/thesaurus/1001430,Культурное своеобразие
http://metadata.un.org/thesaurus/1001430,文化特性
http://metadata.un.org/thesaurus/1005468,الرموز الدينية
http://metadata.un.org/thesaurus/1005468,RELIGIOUS SYMBOLS
http://metadata.un.org/thesaurus/1005468,SIMBOLOS RELIGIOSOS
http://metadata.un.org/thesaurus/1005468,SYMBOLES RELIGIEUX
http://metadata.un.org/thesaurus/1005468,Религиозные символы
http://metadata.un.org/thesaurus/1005468,宗教象征物
http://metadata.un.org/thesaurus/1001444,الإحصاءات الثقافية
http://metadata.un.org/thesaurus/1001444,CULTURAL STATISTICS
http://metadata.un.org/thesaurus/1001444,ESTADISTICAS CULTURALES
http://metadata.un.org/thesaurus/1001444,STATISTIQUES CULTURELLES
http://metadata.un.org/thesaurus/1001444,Культурная статистика
http://metadata.un.org/thesaurus/1001444,文化统计
http://metadata.un.org/thesaurus/1001131,إحصاءات الاتصالات
http://metadata.un.org/thesaurus/1001131,COMMUNICATION STATISTICS
http://metadata.un.org/thesaurus/1001131,ESTADISTICAS DE LAS COMUNICACIONES
http://metadata.un.org/thesaurus/1001131,STATISTIQUES DE LA COMMUNICATION
http://metadata.un.org/thesaurus/1001131,Коммуникационная статистика
http://metadata.un.org/thesaurus/1001131,通信统计
http://metadata.un.org/thesaurus/1001428,التراث الثقافي
http://metadata.un.org/thesaurus/1001428,CULTURAL HERITAGE
http://metadata.un.org/thesaurus/1001428,PATRIMONIO CULTURAL
http://metadata.un.org/thesaurus/1001428,PATRIMOINE CULTUREL
http://metadata.un.org/thesaurus/1001428,Культурное наследие
http://metadata.un.org/thesaurus/1001428,文化遗产
http://metadata.un.org/thesaurus/1005994,القيم الاجتماعية
http://metadata.un.org/thesaurus/1005994,SOCIAL VALUES
http://metadata.un.org/thesaurus/1005994,VALORES SOCIALES
http://metadata.un.org/thesaurus/1005994,VALEURS SOCIALES
http://metadata.un.org/thesaurus/1005994,Социальные ценности
http://metadata.un.org/thesaurus/1005994,社会价值观念
http://metadata.un.org/thesaurus/1001454,الأحداث الراهنة
http://metadata.un.org/thesaurus/1001454,CURRENT EVENTS
http://metadata.un.org/thesaurus/1001454,ACONTECIMIENTOS ACTUALES
http://metadata.un.org/thesaurus/1001454,ACTUALITES
http://metadata.un.org/thesaurus/1001454,Текущие события
http://metadata.un.org/thesaurus/1001454,时事
http://metadata.un.org/thesaurus/1003324,الأخبار العالمية
http://metadata.un.org/thesaurus/1003324,INTERNATIONAL NEWS
http://metadata.un.org/thesaurus/1003324,NOTICIAS INTERNACIONALES
http://metadata.un.org/thesaurus/1003324,NOUVELLES INTERNATIONALES
http://metadata.un.org/thesaurus/1003324,Международные новости
http://metadata.un.org/thesaurus/1003324,国际新闻
http://metadata.un.org/thesaurus/1001456,حراسة الأموال
http://metadata.un.org/thesaurus/1001456,CUSTODY OF FUNDS
http://metadata.un.org/thesaurus/1001456,CUSTODIA DE FONDOS
http://metadata.un.org/thesaurus/1001456,GARDE DE FONDS
http://metadata.un.org/thesaurus/1001456,Хранение денежных средств
http://metadata.un.org/thesaurus/1001456,基金保管
http://metadata.un.org/thesaurus/1001467,الاتحادات الجمركية
http://metadata.un.org/thesaurus/1001467,CUSTOMS UNIONS
http://metadata.un.org/thesaurus/1001467,UNIONES ADUANERAS
http://metadata.un.org/thesaurus/1001467,UNIONS DOUANIERES
http://metadata.un.org/thesaurus/1001467,Таможенные союзы
http://metadata.un.org/thesaurus/1001467,关税同盟
http://metadata.un.org/thesaurus/1001119,الأسواق المشتركة
http://metadata.un.org/thesaurus/1001119,COMMON MARKETS
http://metadata.un.org/thesaurus/1001119,MERCADOS COMUNES
http://metadata.un.org/thesaurus/1001119,MARCHES COMMUNS
http://metadata.un.org/thesaurus/1001119,Общие рынки
http://metadata.un.org/thesaurus/1001119,共同市场
http://metadata.un.org/thesaurus/1002521,مناطق التجارة الحرة
http://metadata.un.org/thesaurus/1002521,FREE TRADE AREAS
http://metadata.un.org/thesaurus/1002521,ZONAS DE LIBRE COMERCIO
http://metadata.un.org/thesaurus/1002521,ZONES DE LIBRE-ECHANGE
http://metadata.un.org/thesaurus/1002521,Зоны свободной торговли
http://metadata.un.org/thesaurus/1002521,自由贸易区
http://metadata.un.org/thesaurus/1006994,غرب آسيا
http://metadata.un.org/thesaurus/1006994,WESTERN ASIA
http://metadata.un.org/thesaurus/1006994,ASIA OCCIDENTAL
http://metadata.un.org/thesaurus/1006994,ASIE OCCIDENTALE
http://metadata.un.org/thesaurus/1006994,Западная Азия
http://metadata.un.org/thesaurus/1006994,西亚
http://metadata.un.org/thesaurus/1001474,قضية قبرص
http://metadata.un.org/thesaurus/1001474,CYPRUS QUESTION
http://metadata.un.org/thesaurus/1001474,CUESTION DE CHIPRE
http://metadata.un.org/thesaurus/1001474,QUESTION DE CHYPRE
http://metadata.un.org/thesaurus/1001474,Кипрский вопрос
http://metadata.un.org/thesaurus/1001474,塞浦路斯问题
http://metadata.un.org/thesaurus/1003253,المفاوضات بين طائفتين
http://metadata.un.org/thesaurus/1003253,INTERCOMMUNAL NEGOTIATIONS
http://metadata.un.org/thesaurus/1003253,NEGOCIACIONES INTERCOMUNALES
http://metadata.un.org/thesaurus/1003253,NEGOCIATIONS INTERCOMMUNAUTAIRES
http://metadata.un.org/thesaurus/1003253,Межобщинные переговоры
http://metadata.un.org/thesaurus/1003253,两族间谈判
http://metadata.un.org/thesaurus/1001481,مزارع الألبان
http://metadata.un.org/thesaurus/1001481,DAIRY FARMS
http://metadata.un.org/thesaurus/1001481,GRANJAS LECHERAS
http://metadata.un.org/thesaurus/1001481,EXPLOITATIONS LAITIERES
http://metadata.un.org/thesaurus/1001481,Молочные фермы
http://metadata.un.org/thesaurus/1001481,乳品农场
http://metadata.un.org/thesaurus/1001498,قواميس البيانات
http://metadata.un.org/thesaurus/1001498,DATA DICTIONARIES
http://metadata.un.org/thesaurus/1001498,DICCIONARIOS DE DATOS
http://metadata.un.org/thesaurus/1001498,DICTIONNAIRES DE DONNEES
http://metadata.un.org/thesaurus/1001498,Словари данных
http://metadata.un.org/thesaurus/1001498,数据词典
http://metadata.un.org/thesaurus/1006165,الرسائل الموحدة
http://metadata.un.org/thesaurus/1006165,STANDARD MESSAGES
http://metadata.un.org/thesaurus/1006165,MENSAJES NORMALIZADOS
http://metadata.un.org/thesaurus/1006165,MESSAGES NORMALISES
http://metadata.un.org/thesaurus/1006165,Стандартные сообщения
http://metadata.un.org/thesaurus/1006165,标准报文
http://metadata.un.org/thesaurus/1002557,أشجار الفاكهة
http://metadata.un.org/thesaurus/1002557,FRUIT TREES
http://metadata.un.org/thesaurus/1002557,ARBOLES FRUTALES
http://metadata.un.org/thesaurus/1002557,ARBRES FRUITIERS
http://metadata.un.org/thesaurus/1002557,Плодовые деревья
http://metadata.un.org/thesaurus/1002557,果树
http://metadata.un.org/thesaurus/1000929,رعاية الطفل
http://metadata.un.org/thesaurus/1000929,CHILD CARE
http://metadata.un.org/thesaurus/1000929,ATENCION A LA INFANCIA
http://metadata.un.org/thesaurus/1000929,SOINS AUX ENFANTS
http://metadata.un.org/thesaurus/1000929,Уход за детьми
http://metadata.un.org/thesaurus/1000929,儿童保育
http://metadata.un.org/thesaurus/1000932,تغذية الأطفال
http://metadata.un.org/thesaurus/1000932,CHILD FEEDING
http://metadata.un.org/thesaurus/1000932,ALIMENTACION INFANTIL
http://metadata.un.org/thesaurus/1000932,ALIMENTATION DE L'ENFANT
http://metadata.un.org/thesaurus/1000932,Кормление детей
http://metadata.un.org/thesaurus/1000932,儿童喂养
http://metadata.un.org/thesaurus/1001519,منحة الوفاة
http://metadata.un.org/thesaurus/1001519,DEATH GRANT
http://metadata.un.org/thesaurus/1001519,PRESTACIONES EN CASO DE FALLECIMIENTO
http://metadata.un.org/thesaurus/1001519,CAPITAL DECES
http://metadata.un.org/thesaurus/1001519,Пособие в связи со смертью
http://metadata.un.org/thesaurus/1001519,死亡抚恤金
http://metadata.un.org/thesaurus/1001680,استحقاقات العجز
http://metadata.un.org/thesaurus/1001680,DISABILITY BENEFITS
http://metadata.un.org/thesaurus/1001680,SUBSIDIOS DE INVALIDEZ
http://metadata.un.org/thesaurus/1001680,ALLOCATIONS D'INVALIDITE
http://metadata.un.org/thesaurus/1001680,Пособия по нетрудоспособности
http://metadata.un.org/thesaurus/1001680,残疾津贴
http://metadata.un.org/thesaurus/1006315,استحقاقات الورثة
http://metadata.un.org/thesaurus/1006315,SURVIVORS BENEFITS
http://metadata.un.org/thesaurus/1006315,PRESTACIONES DE SUPERVIVIENTES
http://metadata.un.org/thesaurus/1006315,PRESTATIONS AUX SURVIVANTS
http://metadata.un.org/thesaurus/1006315,Пособия в связи с потерей кормильца
http://metadata.un.org/thesaurus/1006315,遗属抚恤金
http://metadata.un.org/thesaurus/1001523,استعباد المدين
http://metadata.un.org/thesaurus/1001523,DEBT BONDAGE
http://metadata.un.org/thesaurus/1001523,SERVIDUMBRE POR DEUDAS
http://metadata.un.org/thesaurus/1001523,SERVITUDE POUR DETTES
http://metadata.un.org/thesaurus/1001523,Долговая кабала
http://metadata.un.org/thesaurus/1001523,债役
http://metadata.un.org/thesaurus/1002452,السخرة
http://metadata.un.org/thesaurus/1002452,FORCED LABOUR
http://metadata.un.org/thesaurus/1002452,TRABAJOS FORZADOS
http://metadata.un.org/thesaurus/1002452,TRAVAUX FORCES
http://metadata.un.org/thesaurus/1002452,Принудительный труд
http://metadata.un.org/thesaurus/1002452,强迫劳动
http://metadata.un.org/thesaurus/1003559,الاستغلال في العمل
http://metadata.un.org/thesaurus/1003559,LABOUR EXPLOITATION
http://metadata.un.org/thesaurus/1003559,EXPLOTACION LABORAL
http://metadata.un.org/thesaurus/1003559,EXPLOITATION DU TRAVAIL
http://metadata.un.org/thesaurus/1003559,Эксплуатация труда
http://metadata.un.org/thesaurus/1003559,剥削劳工
http://metadata.un.org/thesaurus/1005924,الرق
http://metadata.un.org/thesaurus/1005924,SLAVERY
http://metadata.un.org/thesaurus/1005924,ESCLAVITUD
http://metadata.un.org/thesaurus/1005924,ESCLAVAGE
http://metadata.un.org/thesaurus/1005924,Рабство
http://metadata.un.org/thesaurus/1005924,奴隶制
http://metadata.un.org/thesaurus/1006622,الاتجار بالأشخاص
http://metadata.un.org/thesaurus/1006622,TRAFFICKING IN PERSONS
http://metadata.un.org/thesaurus/1006622,TRATA DE PERSONAS
http://metadata.un.org/thesaurus/1006622,TRAITE DES ETRES HUMAINS
http://metadata.un.org/thesaurus/1006622,Торговля людьми
http://metadata.un.org/thesaurus/1006622,贩卖人口
http://metadata.un.org/thesaurus/1001525,إدارة الديون
http://metadata.un.org/thesaurus/1001525,DEBT MANAGEMENT
http://metadata.un.org/thesaurus/1001525,GESTION DE LA DEUDA
http://metadata.un.org/thesaurus/1001525,GESTION DE LA DETTE
http://metadata.un.org/thesaurus/1001525,Управление долгом
http://metadata.un.org/thesaurus/1001525,债务管理
http://metadata.un.org/thesaurus/1001524,تحويل الدين
http://metadata.un.org/thesaurus/1001524,DEBT CONVERSIONS
http://metadata.un.org/thesaurus/1001524,CONVERSIONES DE LA DEUDA
http://metadata.un.org/thesaurus/1001524,CONVERSIONS DE LA DETTE
http://metadata.un.org/thesaurus/1001524,Долговые конверсии
http://metadata.un.org/thesaurus/1001524,债务更新
http://metadata.un.org/thesaurus/1001526,تخفيف عبء الدين
http://metadata.un.org/thesaurus/1001526,DEBT RELIEF
http://metadata.un.org/thesaurus/1001526,ALIVIO DE LA DEUDA
http://metadata.un.org/thesaurus/1001526,ALLEGEMENT DE LA DETTE
http://metadata.un.org/thesaurus/1001526,Облегчение задолженности
http://metadata.un.org/thesaurus/1001526,减免债务
http://metadata.un.org/thesaurus/1005243,الدين العام
http://metadata.un.org/thesaurus/1005243,PUBLIC DEBT
http://metadata.un.org/thesaurus/1005243,DEUDA PUBLICA
http://metadata.un.org/thesaurus/1005243,DETTE PUBLIQUE
http://metadata.un.org/thesaurus/1005243,Государственный долг
http://metadata.un.org/thesaurus/1005243,公债
http://metadata.un.org/thesaurus/1001552,تفويض السلطة
http://metadata.un.org/thesaurus/1001552,DELEGATION OF AUTHORITY
http://metadata.un.org/thesaurus/1001552,DELEGACION DE AUTORIDAD
http://metadata.un.org/thesaurus/1001552,DELEGATION DE POUVOIR
http://metadata.un.org/thesaurus/1001552,Делегирование полномочий
http://metadata.un.org/thesaurus/1001552,权力下放
http://metadata.un.org/thesaurus/1001537,الإعلانات (نص)
http://metadata.un.org/thesaurus/1001537,DECLARATIONS (TEXT)
http://metadata.un.org/thesaurus/1001537,DECLARACIONES (TEXTO)
http://metadata.un.org/thesaurus/1001537,DECLARATIONS (TEXTE)
http://metadata.un.org/thesaurus/1001537,Декларации и заявления (текст)
http://metadata.un.org/thesaurus/1001537,宣言  （文本
http://metadata.un.org/thesaurus/1006688,المعاهدات (نص)
http://metadata.un.org/thesaurus/1006688,TREATIES (TEXT)
http://metadata.un.org/thesaurus/1006688,TRATADOS (TEXTO)
http://metadata.un.org/thesaurus/1006688,TRAITES (TEXTE)
http://metadata.un.org/thesaurus/1006688,Международные договоры (текст)
http://metadata.un.org/thesaurus/1006688,条约(文本)
http://metadata.un.org/thesaurus/1001543,العقود الدفاعية
http://metadata.un.org/thesaurus/1001543,DEFENCE CONTRACTS
http://metadata.un.org/thesaurus/1001543,CONTRATOS DE DEFENSA
http://metadata.un.org/thesaurus/1001543,CONTRATS DE DEFENSE
http://metadata.un.org/thesaurus/1001543,Оборонные контракты
http://metadata.un.org/thesaurus/1001543,国防合同
http://metadata.un.org/thesaurus/1000391,صناعة الأسلحة
http://metadata.un.org/thesaurus/1000391,ARMS INDUSTRY
http://metadata.un.org/thesaurus/1000391,INDUSTRIA DE ARMAMENTOS
http://metadata.un.org/thesaurus/1000391,INDUSTRIE DE L'ARMEMENT
http://metadata.un.org/thesaurus/1000391,Оружейная промышленность
http://metadata.un.org/thesaurus/1000391,军火工业
http://metadata.un.org/thesaurus/1004129,النفقات العسكرية
http://metadata.un.org/thesaurus/1004129,MILITARY EXPENDITURES
http://metadata.un.org/thesaurus/1004129,GASTOS MILITARES
http://metadata.un.org/thesaurus/1004129,DEPENSES MILITAIRES
http://metadata.un.org/thesaurus/1004129,Военные расходы
http://metadata.un.org/thesaurus/1004129,军费
http://metadata.un.org/thesaurus/1005500,عقود البحث والتنمية
http://metadata.un.org/thesaurus/1005500,RESEARCH AND DEVELOPMENT CONTRACTS
http://metadata.un.org/thesaurus/1005500,CONTRATOS DE INVESTIGACION Y DESARROLLO
http://metadata.un.org/thesaurus/1005500,CONTRATS DE RECHERCHE ET DEVELOPPEMENT
http://metadata.un.org/thesaurus/1005500,Договоры на научно-исследовательские и опытно-конструкторские работы
http://metadata.un.org/thesaurus/1005500,研究和发展合同
http://metadata.un.org/thesaurus/1000028,المسؤولية الإدارية
http://metadata.un.org/thesaurus/1000028,ACCOUNTABILITY
http://metadata.un.org/thesaurus/1000028,RENDICION DE CUENTAS
http://metadata.un.org/thesaurus/1000028,RESPONSABILISATION
http://metadata.un.org/thesaurus/1000028,Подотчетность
http://metadata.un.org/thesaurus/1000028,问责制
http://metadata.un.org/thesaurus/1001566,التاريخ الديمغرافي
http://metadata.un.org/thesaurus/1001566,DEMOGRAPHIC HISTORY
http://metadata.un.org/thesaurus/1001566,HISTORIA DEMOGRAFICA
http://metadata.un.org/thesaurus/1001566,HISTOIRE DEMOGRAPHIQUE
http://metadata.un.org/thesaurus/1001566,Демографическая история
http://metadata.un.org/thesaurus/1001566,人口历史
http://metadata.un.org/thesaurus/1004011,التعليم الطبي
http://metadata.un.org/thesaurus/1004011,MEDICAL EDUCATION
http://metadata.un.org/thesaurus/1004011,EDUCACION MEDICA
http://metadata.un.org/thesaurus/1004011,FORMATION MEDICALE
http://metadata.un.org/thesaurus/1004011,Медицинское образование
http://metadata.un.org/thesaurus/1004011,医学教育
http://metadata.un.org/thesaurus/1001578,المعالون
http://metadata.un.org/thesaurus/1001578,DEPENDENTS
http://metadata.un.org/thesaurus/1001578,PERSONAS A CARGO
http://metadata.un.org/thesaurus/1001578,PERSONNES A CHARGE
http://metadata.un.org/thesaurus/1001578,Иждивенцы
http://metadata.un.org/thesaurus/1001578,受扶养人
http://metadata.un.org/thesaurus/1001589,التقييد
http://metadata.un.org/thesaurus/1001589,DEROGATION
http://metadata.un.org/thesaurus/1001589,DEROGACION
http://metadata.un.org/thesaurus/1001589,DEROGATION
http://metadata.un.org/thesaurus/1001589,Отступление от правовой нормы
http://metadata.un.org/thesaurus/1001589,减损
http://metadata.un.org/thesaurus/1006177,حالة الطوارئ
http://metadata.un.org/thesaurus/1006177,STATE OF EMERGENCY
http://metadata.un.org/thesaurus/1006177,ESTADO DE EXCEPCION
http://metadata.un.org/thesaurus/1006177,ETAT D'EXCEPTION
http://metadata.un.org/thesaurus/1006177,Чрезвычайное положение
http://metadata.un.org/thesaurus/1006177,紧急状态
http://metadata.un.org/thesaurus/1001593,الفارون
http://metadata.un.org/thesaurus/1001593,DESERTERS
http://metadata.un.org/thesaurus/1001593,DESERTORES
http://metadata.un.org/thesaurus/1001593,DESERTEURS
http://metadata.un.org/thesaurus/1001593,Дезертиры
http://metadata.un.org/thesaurus/1001593,逃兵
http://metadata.un.org/thesaurus/1001237,المعترضون ضميريا
http://metadata.un.org/thesaurus/1001237,CONSCIENTIOUS OBJECTORS
http://metadata.un.org/thesaurus/1001237,OBJETORES DE CONCIENCIA
http://metadata.un.org/thesaurus/1001237,OBJECTEURS DE CONSCIENCE
http://metadata.un.org/thesaurus/1001237,Отказ от военной службы по убеждениям
http://metadata.un.org/thesaurus/1001237,良心拒服兵役者
http://metadata.un.org/thesaurus/1001602,الأحداث المحتجزون
http://metadata.un.org/thesaurus/1001602,DETAINED JUVENILES
http://metadata.un.org/thesaurus/1001602,MENORES DETENIDOS
http://metadata.un.org/thesaurus/1001602,JEUNES DETENUS
http://metadata.un.org/thesaurus/1001602,Несовершеннолетние заключенные
http://metadata.un.org/thesaurus/1001602,被拘留的少年
http://metadata.un.org/thesaurus/1001603,المعتقلون
http://metadata.un.org/thesaurus/1001603,DETAINED PERSONS
http://metadata.un.org/thesaurus/1001603,DETENIDOS
